"연번","도로명주소","지번주소","x 좌표","y 좌표","건물명","구 명칭","전화번호","유형","개방시간","소재지 용도","화장실 현황","장애인화장실 현황","편의시설 (기타설비)","안내표지","소재지","비고"
"215697","서울특별시 구로구 경인로 537","서울특별시 구로구 구로동 600-6","126.87786641","37.50192267","한일가스산업㈜","구로구","02-2675-2616","민간개방|","상시(24시간)|"," ","남자|여자|"," ","기저귀교환대(장애인_공용)|"," 비상벨(남)|비상벨(여)|","주유소 및 충전소|","구로구청 청소행정과 02-860-2892"
"215698","서울특별시 구로구 경인로 290","서울특별시 구로구 개봉동 226-1","126.85233524","37.49764071","지에스칼텍스㈜ 개봉동주유소","구로구","02-2616-5189","민간개방|","정시(06:00~23:00)|"," ","남자|여자|"," ","기저귀교환대(여)|"," ","주유소 및 충전소|","구로구청 청소행정과 02-860-2892"
"215699","서울특별시 구로구 경인로 41","서울특별시 구로구 온수동 35-3","126.82670599","37.49098601","씨앤에스유통㈜ 구로드림주유소","구로구","02-2611-5180","민간개방|","상시(24시간)|"," ","남자|여자|"," ","기저귀교환대(남)|기저귀교환대(여)|"," ","주유소 및 충전소|","구로구청 청소행정과 02-860-2892"
"215700","서울특별시 구로구 오리로 1299","서울특별시 구로구 궁동 283-2","126.82896536","37.49739513","㈜서울에너지 궁동주유소","구로구","070-8671-2981","민간개방|","기타|06:00~24:00|"," ","남자|여자|"," "," "," ","주유소 및 충전소|","구로구청 청소행정과 02-860-2892"
"215701","서울특별시 구로구 경인로 150","서울특별시 구로구 오류동 77-10","126.83855301","37.49327669","서서울고속주유소","구로구","02-2683-1126","민간개방|","기타|06:00~24:00|"," ","남자|여자|"," ","기저귀교환대(남)|기저귀교환대(여)|"," ","주유소 및 충전소|","구로구청 청소행정과 02-860-2892"
"215702","서울특별시 구로구 개봉로 7","서울특별시 구로구 개봉동 359-36","126.85616155","37.48620643","㈜새서울석유 대원주유소","구로구","02-2612-3880","민간개방|","기타|05:00~24:00|"," ","남자|여자|"," ","기저귀교환대(장애인_공용)|"," ","주유소 및 충전소|","구로구청 청소행정과 02-860-2892"
"215703","서울특별시 구로구 고척로 115","서울특별시 구로구 개봉동 92-3","126.84684188","37.50189388","㈜개봉오일","구로구","0507-1392-3089","민간개방|","정시(07:00~23:00)|"," ","남자|여자|"," ","기저귀교환대(여)|"," ","주유소 및 충전소|","구로구청 청소행정과 02-860-2892"
"215705","서울특별시 구로구 구로동로 20","서울특별시 구로구 가리봉동 90-2","126.88701445","37.48370725","영진주유소","구로구","02-861-6625","민간개방|","정시(06:00~23:00)|"," ","남자|여자|"," "," "," ","주유소 및 충전소|","구로구청 청소행정과 02-860-2892"
"215706","서울특별시 구로구 구로동로 187","서울특별시 구로구 구로동 461-13","126.88239608","37.49531078","신성주유소","구로구","0507-1464-5189","민간개방|","정시(06:00~23:00)|"," ","남자|여자|"," ","기저귀교환대(남)|기저귀교환대(여)|"," ","주유소 및 충전소|","구로구청 청소행정과 02-860-2892"
"215707","서울특별시 구로구 경인로 558","서울특별시 구로구 구로동 602-6","126.87975304","37.50245216","구인주유소","구로구","02-2677-5010","민간개방|","기타|05:00~24:00|"," ","남자|여자|"," ","기저귀교환대(여)|"," 비상벨(남)|비상벨(여)|","주유소 및 충전소|","구로구청 청소행정과 02-860-2892"
"215708","서울특별시 광진구 동일로 398","서울특별시 광진구 중곡동 235-2","127.07773831","37.56586239","중원주유소","광진구","02-450-1375","민간개방|","상시(24시간)|"," ","남자|여자|"," "," "," ","주유소 및 충전소|","광진구청 청소과(02-450-1375)"
"215709","서울특별시 광진구 자양로 37","서울특별시 광진구 자양동 677-5","127.08585488","37.53132014","장호주유소","광진구","02-450-1375","민간개방|","상시(24시간)|"," ","남자|여자|"," "," ","비상벨(여)|","주유소 및 충전소|","광진구청 청소과(02-450-1375)"
"215710","서울특별시 광진구 광나루로 460","서울특별시 광진구 화양동 302-13","127.08043969","37.54511915","창원주유소(구대명주유소)","광진구","02-450-1375","민간개방|","상시(24시간)|"," ","남자|여자|"," "," "," ","주유소 및 충전소|","광진구청 청소과(02-450-1375)"
"215711","서울특별시 광진구 천호대로 584","서울특별시 광진구 능동 236-24","127.08250168","37.55563800","능동주유소","광진구","02-450-1375","민간개방|","상시(24시간)|"," ","남자|여자|"," "," ","비상벨(여)|","주유소 및 충전소|","광진구청 청소과(02-450-1375)"
"215712","서울특별시 광진구 동일로 266","서울특별시 광진구 군자동 134-53","127.07152960","37.55498384","장수주유소","광진구","02-450-1375","민간개방|","상시(24시간)|"," ","남자|여자|"," "," "," ","주유소 및 충전소|","광진구청 청소과(02-450-1375)"
"215713","서울특별시 광진구 구의강변로3길 31","서울특별시 광진구 구의동 590-3","127.09031832","37.53620378","좋은교회","광진구","02-450-1375","민간개방|","기타|8:00~20:00|"," ","남자|여자|"," "," "," ","종교시설|","광진구청 청소과(02-450-1375)"
"215714","서울특별시 광진구 아차산로 616","서울특별시 광진구 광장동 336-1","127.10729488","37.54764636","강평주유소","광진구","02-450-1375","민간개방|","상시(24시간)|"," ","남자|여자|"," "," "," ","주유소 및 충전소|","광진구청 청소과(02-450-1375)"
"215715","서울특별시 광진구 천호대로 809","서울특별시 광진구 광장동 239-6","127.10371725","37.54572221","삼호주유소","광진구","02-450-1375","민간개방|","상시(24시간)|"," ","남자|여자|"," "," "," ","주유소 및 충전소|","광진구청 청소과(02-450-1375)"
"215716","서울특별시 광진구 강변역로 17","서울특별시 광진구 구의동 587-29","127.09220380","37.53788490","구의3동주민센터 공중화장실","광진구","02-450-1375","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|","기저귀교환대(여)|","비상벨(남)|비상벨(여)|출입구CCTV|","공공시설|","광진구청 청소과"
"215717","서울특별시 광진구 용마산로33길 25","서울특별시 광진구 중곡동 195-1","127.08468366","37.56992046","중곡3마을공원 공중화장실","광진구","02-450-1375","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|","기저귀교환대(여)|","비상벨(남)|비상벨(여)|출입구CCTV|","공원 및 하천변|","광진구청 청소과"
"215718","서울특별시 광진구 자양번영로2길 34","서울특별시 광진구 자양동 593-3","127.07681708","37.53009219","자양유수지 공중화장실","광진구","02-450-1375","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|","기저귀교환대(남)|기저귀교환대(여)|","비상벨(남)|비상벨(여)|출입구CCTV|","공원 및 하천변|","광진구청 청소과"
"215719"," ","서울특별시 광진구 중곡동  68-19","127.09101864","37.55888025","긴고랑어린이공원 공중화장실","광진구","02-450-1375","공공개방|","상시(24시간)|"," ","남자|여자|"," "," ","비상벨(남)|비상벨(여)|출입구CCTV|","공원 및 하천변|","광진구청 청소과"
"215720","서울특별시 광진구 아차산로78길 133","서울특별시 광진구 광장동 136","127.11004326","37.54889683","광장동 청년회 공중화장실","광진구","02-450-1375","공공개방|","상시(24시간)|"," ","남자|여자|"," "," ","비상벨(남)|비상벨(여)|출입구CCTV|","공원 및 하천변|","광진구청 청소과"
"215721"," ","서울특별시 광진구 화양동  8-36","127.06960051","37.54160775","화양공원 공중화장실","광진구","02-450-1375","공공개방|","상시(24시간)|"," ","남자|여자|","남자|여자|"," ","비상벨(남)|비상벨(여)|출입구CCTV|","공원 및 하천변|","광진구청 청소과"
"215722","서울특별시 광진구 군자로5길 15-4","서울특별시 광진구 화양동 15-86","127.07007256","37.54499780","한아름공원 공중화장실","광진구","02-450-1375","공공개방|","상시(24시간)|"," ","남자|여자|"," "," ","비상벨(남)|비상벨(여)|출입구CCTV|","공원 및 하천변|","광진구청 청소과"
"215723","서울특별시 광진구 아차산로25길 27","서울특별시 광진구 화양동 45-3","127.06702268","37.54265999","햇님공원 공중화장실","광진구","02-450-1375","공공개방|","상시(24시간)|"," ","남자|여자|","공용|","기저귀교환대(장애인_공용)|","비상벨(남)|비상벨(여)|출입구CCTV|","공원 및 하천변|","광진구청 청소과"
"215724","서울특별시 광진구 동일로28길 16","서울특별시 광진구 화양동 32-1","127.06805884","37.54639999","가중나무공원 공중화장실","광진구","02-450-1375","공공개방|","상시(24시간)|"," ","남자|여자|"," "," ","비상벨(남)|비상벨(여)|출입구CCTV|","공원 및 하천변|","광진구청 청소과"
"216260","서울특별시 강동구 양재대로 1443","서울특별시 강동구 길동 458-5","127.13853725","37.53492948","동우빌딩","강동구","02-3425-5864","민간개방|","정시(08:00~22:00)|"," ","남자|여자|"," "," ","비상벨(여)|","업무시설|","강동구 청소행정과"
"216261"," ","서울특별시 강동구 고덕동  산 94-1","127.14910260","37.56405990","가제골(전원마을)","강동구","02-3425-5864","공공개방|","상시(24시간)|"," ","남자|여자|"," "," "," 비상벨(남)|비상벨(여)|","공원 및 하천변|","강동구 청소행정과"
"216927"," ","서울특별시 마포구 상암동  482-429","126.88257884","37.56442990","한강공원화장실난지5","마포구","02-3780-0780","공공개방|","상시(24시간)|"," ","남자|여자|"," "," "," ","공원 및 하천변|","망원난지센터"
"216262","서울특별시 강동구 올림픽로 702","서울특별시 강동구 천호동 360","127.12565095","37.54371925","해공도서관","강동구","02-440-0585","공공개방|","정시(09:00~22:00)|"," ","남자|여자|"," ","기저귀교환대(남)|기저귀교환대(여)|","비상벨(여)|","공공시설|","강동구도시관리공단"
"216263","서울특별시 강동구 양재대로156길 123","서울특별시 강동구 고덕동 691-6","127.15150766","37.55728076","고덕1동주민센터","강동구","02-3425-7520","공공개방|","정시(09:00~18:00)|"," ","남자|여자|"," "," "," 비상벨(남)|비상벨(여)|","공공시설|","강동구 자치행정과"
"216264","서울특별시 강동구 올림픽로 550","서울특별시 강동구 성내동 319","127.12057604","37.53067413","강동구청역","강동구","02-6311-8121","공공개방|","정시(영업시작~종료)|"," ","남자|여자|"," ","기저귀교환대(장애인_공용)|","비상벨(여)|","지하철|","서울교통공사"
"216265","서울특별시 강북구 덕릉로42길 49","서울특별시 강북구 번동 산 17-11","127.03222794","37.63301658","오동공원 유아숲체험장 화장실","강북구","02-901-6935","공공개방|","상시(24시간)|"," ","남자|여자|"," "," "," 비상벨(남)|비상벨(여)|","공원 및 하천변|","강북구 공원녹지과"
"216266","서울특별시 강북구 오패산로52사길 24","서울특별시 강북구 미아동 258-762","127.03165805","37.62822041","오동근린공원 율곡화장실","강북구","02-901-6923","공공개방|","상시(24시간)|"," ","남자|여자|"," ","기저귀교환대(여)|"," 비상벨(남)|비상벨(여)|","공원 및 하천변|","강북구 공원녹지과"
"216267","서울특별시 강북구 삼양로 561","서울특별시 강북구 우이동 80","127.01225408","37.65301303","솔밭근린공원 공중화장실","강북구","02-901-6926","공공개방|","상시(24시간)|"," ","남자|여자|"," ","기저귀교환대(남)|기저귀교환대(여)|","비상벨(남)|비상벨(여)|출입구CCTV|","공원 및 하천변|","강북구 공원녹지과"
"216268"," ","서울특별시 강북구 미아동  791-350","127.01836712","37.62734080","삼양동 주민센터","강북구","02-3778-4002","공공개방|","정시(09:00~18:00)|"," ","남자|여자|"," "," "," 비상벨(남)|비상벨(여)|","공공시설|","삼양동 주민센터"
"216269","서울특별시 강북구 인수봉로 255","서울특별시 강북구 수유동 527-19","127.01059689","37.64148697","인수동 주민센터","강북구","02-3778-4952","공공개방|","정시(09:00~18:00)|"," ","남자|여자|"," ","기저귀교환대(여)|"," 비상벨(남)|비상벨(여)|","공공시설|","인수동 주민센터"
"216270","서울특별시 강북구 삼양로139길 49","서울특별시 강북구 수유동 568-100","127.01186967","37.64793429","우이동 주민센터","강북구","02-3778-4902","공공개방|","정시(09:00~18:00)|"," ","남자|여자|"," ","기저귀교환대(여)|"," 비상벨(남)|비상벨(여)|","공공시설|","우이동 주민센터"
